session_id,timestamp_ms,event_type,value
1778363477,59767,damage_taken,0.25
1778363477,71573,damage_taken,0.25
1778365384,43202,damage_taken,0.25
1778365384,44958,damage_taken,0.25
1778365384,67060,damage_taken,1
1778365384,80665,damage_taken,1
1778365384,85005,damage_taken,1.0
1778365384,89443,damage_taken,0.25
1778365616,248386,damage_taken,1.0
1778365616,289937,damage_taken,0.25
1778365616,290090,damage_taken,1.0
1778365616,291384,damage_taken,1.0
1778365616,293458,damage_taken,0.25
1778365616,314563,damage_taken,1.0
1778365616,325570,damage_taken,1.0
1778365616,325570,damage_taken,1.0
1778365947,57352,damage_taken,0.25
1778365947,58681,damage_taken,0.25
1778365947,63475,damage_taken,0.25
1778365947,69092,damage_taken,0.25
1778366660,38662,damage_taken,0.25
1778366731,24926,damage_taken,0.25
1778366821,16617,damage_taken,0.5
1778366821,18453,damage_taken,1.0
1778366875,25029,damage_taken,0.5
1778366959,26993,damage_taken,1.0
1778367024,79736,damage_taken,0.25
1778367024,85971,damage_taken,0.25
1778367024,86175,damage_taken,1.0
1778367024,105455,damage_taken,0.25
1778367024,109790,damage_taken,0.25
1778367024,133648,damage_taken,1.0
1778367024,135880,damage_taken,1
1778367024,143584,damage_taken,1.0
