session_id,timestamp_ms,event_type,value
1778058693,84704,ability_loss,hit
1778147339,12589,ability_loss,discard
1778147339,18086,ability_loss,hit
1778147339,38670,ability_loss,discard
1778147417,89962,ability_loss,hit
1778147417,95042,ability_loss,hit
1778147417,105340,ability_loss,hit
1778147417,110761,ability_loss,hit
1778147417,110795,ability_loss,hit
1778147417,111289,ability_loss,hit
1778147417,111696,ability_loss,hit
1778147417,112615,ability_loss,hit
1778168296,23476,ability_loss,hit
1778168296,25268,ability_loss,hit
1778200946,59685,ability_loss,hit
1778200946,71296,ability_loss,discard
1778200946,91766,ability_loss,hit
1778200946,99032,ability_loss,hit
1778200946,125485,ability_loss,hit
1778200946,129144,ability_loss,hit
1778200946,129144,ability_loss,hit
1778200946,141582,ability_loss,discard
1778200946,228432,ability_loss,hit
1778200946,266127,ability_loss,discard
1778200946,337913,ability_loss,discard
1778200946,344021,ability_loss,hit
1778200946,349654,ability_loss,hit
1778200946,370611,ability_loss,discard
1778200946,372487,ability_loss,hit
1778201915,18971,ability_loss,hit
1778201915,19669,ability_loss,hit
1778201915,20246,ability_loss,hit
1778201915,21419,ability_loss,hit
1778201915,22813,ability_loss,hit
1778201915,23697,ability_loss,hit
1778201915,24122,ability_loss,hit
1778201915,24241,ability_loss,hit
1778201915,29515,ability_loss,discard
1778267110,10751,ability_loss,hit
1778267729,36593,ability_loss,hit
1778267729,74603,ability_loss,hit
1778267729,80042,ability_loss,discard
1778267729,85197,ability_loss,hit
1778267729,89849,ability_loss,hit
1778267729,90053,ability_loss,hit
1778267729,117275,ability_loss,hit
1778268003,11704,ability_loss,hit
1778268003,16545,ability_loss,hit
1778268003,42111,ability_loss,discard
1778268003,47537,ability_loss,hit
1778268003,49909,ability_loss,hit
1778268003,54998,ability_loss,discard
1778268003,55691,ability_loss,hit
1778268003,57390,ability_loss,discard
1778268003,60592,ability_loss,discard
1778268003,62460,ability_loss,discard
1778268003,71506,ability_loss,hit
1778268003,71758,ability_loss,hit
1778268003,76727,ability_loss,hit
1778268003,95024,ability_loss,hit
1778268003,103837,ability_loss,hit
1778268003,104890,ability_loss,hit
1778295084,21349,ability_loss,hit
1778295084,21740,ability_loss,hit
1778295084,22182,ability_loss,hit
1778295101,20482,ability_loss,hit
1778295101,23049,ability_loss,hit
1778295101,25366,ability_loss,hit
1778295101,36877,ability_loss,discard
1778295101,41370,ability_loss,hit
1778295101,45212,ability_loss,hit
1778295101,46216,ability_loss,hit
1778295101,60052,ability_loss,hit
1778295101,64681,ability_loss,hit
1778295101,65959,ability_loss,hit
1778295101,80895,ability_loss,hit
1778320496,26991,ability_loss,hit
1778320496,30376,ability_loss,hit
1778320496,34630,ability_loss,hit
1778320496,40667,ability_loss,hit
1778361758,30702,ability_loss,hit
1778361758,43439,ability_loss,hit
1778361758,46760,ability_loss,hit
1778361758,54584,ability_loss,hit
1778361758,69388,ability_loss,discard
1778361758,79283,ability_loss,discard
1778361758,89777,ability_loss,discard
1778361758,96858,ability_loss,hit
1778361841,138682,ability_loss,discard
1778361841,144859,ability_loss,hit
1778361841,151182,ability_loss,hit
1778361930,16597,ability_loss,hit
1778361930,30885,ability_loss,discard
1778361930,52202,ability_loss,discard
1778361930,71622,ability_loss,discard
1778361930,86391,ability_loss,hit
1778363477,48204,ability_loss,hit
1778363477,57525,ability_loss,hit
1778363477,59767,ability_loss,hit
1778363477,71573,ability_loss,hit
1778365384,23781,ability_loss,discard
1778365384,43202,ability_loss,hit
1778365384,44958,ability_loss,hit
1778365384,56511,ability_loss,discard
1778365384,85005,ability_loss,hit
1778365384,89443,ability_loss,hit
1778365616,248386,ability_loss,hit
1778365616,258249,ability_loss,discard
1778365616,262212,ability_loss,discard
1778365616,280039,ability_loss,discard
1778365616,289937,ability_loss,hit
1778365616,290090,ability_loss,hit
1778365616,291384,ability_loss,hit
1778365616,293458,ability_loss,hit
1778365616,312929,ability_loss,discard
1778365616,314563,ability_loss,hit
1778365616,325570,ability_loss,hit
1778365616,325570,ability_loss,hit
1778365947,57352,ability_loss,hit
1778365947,58681,ability_loss,hit
1778365947,63475,ability_loss,hit
1778365947,69092,ability_loss,hit
1778366660,38662,ability_loss,hit
1778366731,24926,ability_loss,hit
1778366821,16617,ability_loss,hit
1778366821,18453,ability_loss,hit
1778366875,25029,ability_loss,hit
1778366875,57614,ability_loss,discard
1778366959,26993,ability_loss,hit
1778367024,65049,ability_loss,discard
1778367024,79736,ability_loss,hit
1778367024,85971,ability_loss,hit
1778367024,86175,ability_loss,hit
1778367024,105455,ability_loss,hit
1778367024,109790,ability_loss,hit
1778367024,125738,ability_loss,discard
1778367024,133648,ability_loss,hit
1778367024,143584,ability_loss,hit
